Occlusion Detected
166.0,91.0,150.0,194.0
Occlusion Detected
167.0,90.0,150.0,194.0
Occlusion Detected
160.0,88.0,150.0,194.0
Occlusion Detected
160.0,88.0,150.0,194.0
Occlusion Detected
159.0,90.0,150.0,194.0
Occlusion Detected
154.0,91.0,150.0,194.0
Occlusion Detected
152.0,94.0,150.0,194.0
Occlusion Detected
148.0,93.0,150.0,194.0
Occlusion Detected
150.0,94.0,150.0,194.0
Occlusion Detected
150.0,92.0,150.0,194.0
Occlusion Detected
155.0,90.0,150.0,194.0
Occlusion Detected
158.0,87.0,150.0,194.0
Occlusion Detected
160.0,85.0,150.0,194.0
Occlusion Detected
164.0,86.0,150.0,194.0
Occlusion Detected
168.0,88.0,150.0,194.0
Occlusion Detected
170.0,90.0,150.0,194.0
Occlusion Detected
175.0,91.0,150.0,194.0
Occlusion Detected
177.0,90.0,150.0,194.0
Occlusion Detected
178.0,86.0,150.0,194.0
Occlusion Detected
179.0,83.0,150.0,194.0
Occlusion Detected
183.0,81.0,150.0,194.0
Occlusion Detected
186.0,81.0,150.0,194.0
Occlusion Detected
185.0,85.0,150.0,194.0
Occlusion Detected
184.0,90.0,150.0,194.0
Occlusion Detected
182.0,94.0,150.0,194.0
Occlusion Detected
182.0,89.0,150.0,194.0
Occlusion Detected
177.0,90.0,150.0,194.0
Occlusion Detected
170.0,90.0,150.0,194.0
Occlusion Detected
161.0,87.0,150.0,194.0
Occlusion Detected
160.0,87.0,150.0,194.0
Occlusion Detected
157.0,85.0,150.0,194.0
Occlusion Detected
156.0,81.0,150.0,194.0
Occlusion Detected
159.0,81.0,150.0,194.0
Occlusion Detected
161.0,83.0,150.0,194.0
Occlusion Detected
164.0,83.0,150.0,194.0
Occlusion Detected
169.0,85.0,150.0,194.0
Occlusion Detected
171.0,88.0,150.0,194.0
Occlusion Detected
174.0,91.0,150.0,194.0
Occlusion Detected
179.0,95.0,150.0,194.0
Occlusion Detected
183.0,97.0,150.0,194.0
Occlusion Detected
186.0,94.0,150.0,194.0
Occlusion Detected
194.0,88.0,150.0,194.0
Occlusion Detected
194.0,87.0,150.0,194.0
Occlusion Detected
190.0,79.0,150.0,194.0
Occlusion Detected
187.0,73.0,150.0,194.0
Occlusion Detected
185.0,68.0,150.0,194.0
Occlusion Detected
183.0,64.0,150.0,194.0
Occlusion Detected
180.0,66.0,150.0,194.0
Occlusion Detected
175.0,70.0,150.0,194.0
Occlusion Detected
171.0,73.0,150.0,194.0
Occlusion Detected
167.0,73.0,150.0,194.0
Occlusion Detected
166.0,73.0,150.0,194.0
Occlusion Detected
167.0,74.0,150.0,194.0
Occlusion Detected
165.0,75.0,150.0,194.0
Occlusion Detected
164.0,75.0,150.0,194.0
Occlusion Detected
162.0,75.0,150.0,194.0
Occlusion Detected
163.0,72.0,150.0,194.0
Occlusion Detected
165.0,74.0,150.0,194.0
Occlusion Detected
167.0,77.0,150.0,194.0
Occlusion Detected
168.0,81.0,150.0,194.0
Occlusion Detected
169.0,86.0,150.0,194.0
Occlusion Detected
168.0,90.0,150.0,194.0
Occlusion Detected
170.0,92.0,150.0,194.0
Occlusion Detected
167.0,92.0,150.0,194.0
Occlusion Detected
169.0,85.0,150.0,194.0
Occlusion Detected
173.0,77.0,150.0,194.0
Occlusion Detected
177.0,72.0,150.0,194.0
Occlusion Detected
180.0,74.0,150.0,194.0
Occlusion Detected
182.0,78.0,150.0,194.0
Occlusion Detected
182.0,83.0,150.0,194.0
Occlusion Detected
180.0,85.0,150.0,194.0
Occlusion Detected
178.0,87.0,150.0,194.0
Occlusion Detected
178.0,88.0,150.0,194.0
Occlusion Detected
176.0,89.0,150.0,194.0
Occlusion Detected
177.0,87.0,150.0,194.0
Occlusion Detected
179.0,88.0,150.0,194.0
Occlusion Detected
180.0,89.0,150.0,194.0
Occlusion Detected
175.0,88.0,150.0,194.0
Occlusion Detected
170.0,88.0,150.0,194.0
Occlusion Detected
166.0,89.0,150.0,194.0
Occlusion Detected
162.0,89.0,150.0,194.0
Occlusion Detected
156.0,88.0,150.0,194.0
Occlusion Detected
151.0,87.0,150.0,194.0
Occlusion Detected
146.0,86.0,150.0,194.0
Occlusion Detected
142.0,86.0,150.0,194.0
Occlusion Detected
145.0,85.0,150.0,194.0
Occlusion Detected
147.0,83.0,150.0,194.0
Occlusion Detected
149.0,78.0,150.0,194.0
Occlusion Detected
153.0,78.0,150.0,194.0
Occlusion Detected
156.0,82.0,150.0,194.0
Occlusion Detected
159.0,88.0,150.0,194.0
Occlusion Detected
163.0,94.0,150.0,194.0
Occlusion Detected
169.0,95.0,150.0,194.0
Occlusion Detected
176.0,92.0,150.0,194.0
Occlusion Detected
180.0,88.0,150.0,194.0
Occlusion Detected
183.0,84.0,150.0,194.0
Occlusion Detected
186.0,81.0,150.0,194.0
Occlusion Detected
189.0,78.0,150.0,194.0
Occlusion Detected
191.0,77.0,150.0,194.0
Occlusion Detected
191.0,77.0,150.0,194.0
Occlusion Detected
191.0,78.0,150.0,194.0
Occlusion Detected
190.0,79.0,150.0,194.0
Occlusion Detected
189.0,81.0,150.0,194.0
Occlusion Detected
186.0,84.0,150.0,194.0
Occlusion Detected
183.0,85.0,150.0,194.0
Occlusion Detected
179.0,79.0,150.0,194.0
Occlusion Detected
178.0,83.0,150.0,194.0
Occlusion Detected
179.0,82.0,150.0,194.0
Occlusion Detected
179.0,81.0,150.0,194.0
Occlusion Detected
179.0,81.0,150.0,194.0
Occlusion Detected
178.0,82.0,150.0,194.0
Occlusion Detected
178.0,82.0,150.0,194.0
Occlusion Detected
178.0,82.0,150.0,194.0
Occlusion Detected
180.0,82.0,150.0,194.0
Occlusion Detected
182.0,82.0,150.0,194.0
Occlusion Detected
183.0,84.0,150.0,194.0
Occlusion Detected
182.0,86.0,150.0,194.0
Occlusion Detected
183.0,87.0,150.0,194.0
Occlusion Detected
181.0,89.0,150.0,194.0
Occlusion Detected
177.0,95.0,150.0,194.0
Occlusion Detected
176.0,99.0,150.0,194.0
Occlusion Detected
177.0,102.0,150.0,194.0
Occlusion Detected
178.0,106.0,150.0,194.0
Occlusion Detected
176.0,108.0,150.0,194.0
Occlusion Detected
173.0,107.0,150.0,194.0
Occlusion Detected
171.0,103.0,150.0,194.0
Occlusion Detected
172.0,100.0,150.0,194.0
Occlusion Detected
169.0,97.0,150.0,194.0
Occlusion Detected
171.0,93.0,150.0,194.0
Occlusion Detected
174.0,92.0,150.0,194.0
Occlusion Detected
177.0,92.0,150.0,194.0
Occlusion Detected
181.0,93.0,150.0,194.0
Occlusion Detected
184.0,94.0,150.0,194.0
Occlusion Detected
186.0,95.0,150.0,194.0
Occlusion Detected
189.0,95.0,150.0,194.0
Occlusion Detected
191.0,94.0,150.0,194.0
Occlusion Detected
191.0,90.0,150.0,194.0
Occlusion Detected
190.0,88.0,150.0,194.0
Occlusion Detected
186.0,86.0,150.0,194.0
Occlusion Detected
182.0,84.0,150.0,194.0
Occlusion Detected
178.0,85.0,150.0,194.0
Occlusion Detected
173.0,88.0,150.0,194.0
Occlusion Detected
169.0,92.0,150.0,194.0
Occlusion Detected
165.0,93.0,150.0,194.0
Occlusion Detected
162.0,96.0,150.0,194.0
Occlusion Detected
157.0,97.0,150.0,194.0
Occlusion Detected
152.0,97.0,150.0,194.0
Occlusion Detected
151.0,97.0,150.0,194.0
Occlusion Detected
147.0,95.0,150.0,194.0
Occlusion Detected
147.0,91.0,150.0,194.0
Occlusion Detected
149.0,89.0,150.0,194.0
Occlusion Detected
151.0,90.0,150.0,194.0
Occlusion Detected
153.0,94.0,150.0,194.0
Occlusion Detected
156.0,99.0,150.0,194.0
Occlusion Detected
161.0,104.0,150.0,194.0
Occlusion Detected
166.0,108.0,150.0,194.0
Occlusion Detected
171.0,108.0,150.0,194.0
Occlusion Detected
175.0,106.0,150.0,194.0
Occlusion Detected
182.0,103.0,150.0,194.0
Occlusion Detected
189.0,101.0,150.0,194.0
Occlusion Detected
192.0,102.0,150.0,194.0
Occlusion Detected
194.0,105.0,150.0,194.0
Occlusion Detected
195.0,109.0,150.0,194.0
Occlusion Detected
194.0,113.0,150.0,194.0
Occlusion Detected
191.0,116.0,150.0,194.0
Occlusion Detected
189.0,115.0,150.0,194.0
Occlusion Detected
188.0,112.0,150.0,194.0
Occlusion Detected
186.0,110.0,150.0,194.0
Occlusion Detected
183.0,110.0,150.0,194.0
Occlusion Detected
179.0,111.0,150.0,194.0
Occlusion Detected
177.0,111.0,150.0,194.0
Occlusion Detected
177.0,111.0,150.0,194.0
Occlusion Detected
175.0,113.0,150.0,194.0
Occlusion Detected
172.0,115.0,150.0,194.0
Occlusion Detected
167.0,115.0,150.0,194.0
Occlusion Detected
163.0,115.0,150.0,194.0
Occlusion Detected
162.0,114.0,150.0,194.0
Occlusion Detected
163.0,113.0,150.0,194.0
Occlusion Detected
163.0,112.0,150.0,194.0
Occlusion Detected
164.0,110.0,150.0,194.0
Occlusion Detected
166.0,109.0,150.0,194.0
Occlusion Detected
168.0,108.0,150.0,194.0
Occlusion Detected
170.0,108.0,150.0,194.0
Occlusion Detected
174.0,110.0,150.0,194.0
Occlusion Detected
178.0,113.0,150.0,194.0
Occlusion Detected
185.0,117.0,150.0,194.0
Occlusion Detected
190.0,119.0,150.0,194.0
Occlusion Detected
190.0,121.0,150.0,194.0
Occlusion Detected
190.0,121.0,150.0,194.0
Occlusion Detected
191.0,121.0,150.0,194.0
Occlusion Detected
191.0,118.0,150.0,194.0
Occlusion Detected
189.0,116.0,150.0,194.0
Occlusion Detected
187.0,122.0,150.0,194.0
Occlusion Detected
186.0,121.0,150.0,194.0
Occlusion Detected
185.0,121.0,150.0,194.0
Occlusion Detected
196.0,113.0,150.0,194.0
Occlusion Detected
200.0,107.0,150.0,194.0
Occlusion Detected
206.0,100.0,150.0,194.0
Occlusion Detected
209.0,102.0,150.0,194.0
Occlusion Detected
210.0,103.0,150.0,194.0
Occlusion Detected
210.0,102.0,150.0,194.0
Occlusion Detected
209.0,101.0,150.0,194.0
Occlusion Detected
210.0,107.0,150.0,194.0
Occlusion Detected
201.0,127.0,150.0,194.0
Occlusion Detected
198.0,125.0,150.0,194.0
Occlusion Detected
196.0,124.0,150.0,194.0
Occlusion Detected
192.0,122.0,150.0,194.0
Occlusion Detected
189.0,122.0,150.0,194.0
Occlusion Detected
191.0,124.0,150.0,194.0
Occlusion Detected
195.0,113.0,150.0,194.0
Occlusion Detected
194.0,115.0,150.0,194.0
Occlusion Detected
192.0,114.0,150.0,194.0
Occlusion Detected
190.0,112.0,150.0,194.0
Occlusion Detected
187.0,109.0,150.0,194.0
Occlusion Detected
186.0,105.0,150.0,194.0
Occlusion Detected
185.0,101.0,150.0,194.0
Occlusion Detected
182.0,98.0,150.0,194.0
Occlusion Detected
188.0,96.0,150.0,194.0
Occlusion Detected
191.0,97.0,150.0,194.0
Occlusion Detected
195.0,99.0,150.0,194.0
Occlusion Detected
199.0,101.0,150.0,194.0
Occlusion Detected
200.0,101.0,150.0,194.0
Occlusion Detected
204.0,102.0,150.0,194.0
Occlusion Detected
206.0,102.0,150.0,194.0
Occlusion Detected
206.0,101.0,150.0,194.0
Occlusion Detected
203.0,100.0,150.0,194.0
Occlusion Detected
201.0,98.0,150.0,194.0
Occlusion Detected
201.0,95.0,150.0,194.0
Occlusion Detected
199.0,95.0,150.0,194.0
Occlusion Detected
196.0,97.0,150.0,194.0
Occlusion Detected
195.0,101.0,150.0,194.0
Occlusion Detected
193.0,104.0,150.0,194.0
Occlusion Detected
190.0,105.0,150.0,194.0
Occlusion Detected
184.0,104.0,150.0,194.0
Occlusion Detected
178.0,102.0,150.0,194.0
Occlusion Detected
176.0,100.0,150.0,194.0
Occlusion Detected
173.0,99.0,150.0,194.0
Occlusion Detected
170.0,97.0,150.0,194.0
Occlusion Detected
169.0,97.0,150.0,194.0
Occlusion Detected
166.0,97.0,150.0,194.0
Occlusion Detected
164.0,98.0,150.0,194.0
Occlusion Detected
164.0,101.0,150.0,194.0
Occlusion Detected
165.0,102.0,150.0,194.0
Occlusion Detected
167.0,103.0,150.0,194.0
Occlusion Detected
168.0,107.0,150.0,194.0
Occlusion Detected
171.0,108.0,150.0,194.0
Occlusion Detected
175.0,107.0,150.0,194.0
Occlusion Detected
180.0,105.0,150.0,194.0
Occlusion Detected
189.0,98.0,150.0,194.0
Occlusion Detected
193.0,97.0,150.0,194.0
Occlusion Detected
196.0,97.0,150.0,194.0
Occlusion Detected
197.0,100.0,150.0,194.0
Occlusion Detected
197.0,104.0,150.0,194.0
Occlusion Detected
196.0,108.0,150.0,194.0
Occlusion Detected
194.0,110.0,150.0,194.0
Occlusion Detected
192.0,113.0,150.0,194.0
Occlusion Detected
192.0,114.0,150.0,194.0
Occlusion Detected
190.0,114.0,150.0,194.0
Occlusion Detected
186.0,110.0,150.0,194.0
Occlusion Detected
185.0,106.0,150.0,194.0
Occlusion Detected
181.0,104.0,150.0,194.0
Occlusion Detected
178.0,104.0,150.0,194.0
Occlusion Detected
173.0,108.0,150.0,194.0
Occlusion Detected
170.0,109.0,150.0,194.0
Occlusion Detected
168.0,109.0,150.0,194.0
Occlusion Detected
166.0,107.0,150.0,194.0
Occlusion Detected
164.0,107.0,150.0,194.0
Occlusion Detected
163.0,106.0,150.0,194.0
Occlusion Detected
161.0,105.0,150.0,194.0
Occlusion Detected
159.0,105.0,150.0,194.0
Occlusion Detected
157.0,105.0,150.0,194.0
Occlusion Detected
156.0,104.0,150.0,194.0
Occlusion Detected
154.0,102.0,150.0,194.0
